timestamp,value
2023-06-22T03:53:00Z,50.0
2023-06-22T03:54:00Z,50.0
2023-06-22T03:55:00Z,50.0
2023-06-22T03:56:00Z,50.0
2023-06-22T03:57:00Z,50.0
2023-06-22T03:58:00Z,94.2
2023-06-22T03:59:00Z,94.5
2023-06-22T04:00:00Z,94.5
2023-06-22T04:01:00Z,95.0
2023-06-22T04:02:00Z,95.2
2023-06-22T04:03:00Z,95.3
2023-06-22T04:04:00Z,95.8
2023-06-22T04:05:00Z,95.8
2023-06-22T04:06:00Z,96.2
2023-06-22T04:07:00Z,96.7
2023-06-22T04:08:00Z,96.7
2023-06-22T04:09:00Z,50.0
2023-06-22T04:10:00Z,92.1
2023-06-22T04:11:01Z,93.1
2023-06-22T04:12:01Z,93.9
2023-06-22T04:13:01Z,94.5
2023-06-22T04:14:01Z,94.6
2023-06-22T04:15:01Z,94.9
2023-06-22T04:16:01Z,95.1
2023-06-22T04:17:01Z,95.3
2023-06-22T04:18:01Z,95.3
2023-06-22T04:19:01Z,95.1
2023-06-22T04:20:01Z,50.0
2023-06-22T04:21:01Z,95.6
2023-06-22T04:22:01Z,96.3
2023-06-22T04:23:02Z,96.9
2023-06-22T04:24:02Z,97.5
2023-06-22T04:25:02Z,97.8
2023-06-22T04:26:02Z,97.9
2023-06-22T04:27:02Z,97.3
2023-06-22T04:28:02Z,96.9
2023-06-22T04:29:02Z,97.0
2023-06-22T04:30:02Z,97.1
2023-06-22T04:31:02Z,97.1
2023-06-22T04:32:02Z,97.4
2023-06-22T04:33:02Z,97.6
2023-06-22T04:34:02Z,97.5
2023-06-22T04:35:02Z,97.7
2023-06-22T04:36:02Z,98.0
2023-06-22T04:37:02Z,98.1
2023-06-22T04:38:02Z,98.0
2023-06-22T04:39:03Z,98.2
2023-06-22T04:40:03Z,98.3
2023-06-22T04:41:03Z,98.3
2023-06-22T04:42:03Z,97.9
2023-06-22T04:43:03Z,97.7
2023-06-22T04:44:03Z,97.2
2023-06-22T04:45:03Z,96.6
2023-06-22T04:46:03Z,96.6
2023-06-22T04:47:03Z,96.3
2023-06-22T04:48:03Z,96.2
2023-06-22T04:49:03Z,96.5
2023-06-22T04:50:03Z,96.9
2023-06-22T04:51:03Z,97.1
2023-06-22T04:52:03Z,97.3
2023-06-22T04:53:03Z,97.5
2023-06-22T04:54:03Z,97.3
2023-06-22T04:55:03Z,97.6
2023-06-22T04:56:03Z,97.8
2023-06-22T04:57:04Z,98.0
2023-06-22T04:58:04Z,98.1
2023-06-22T04:59:04Z,98.4
2023-06-22T05:00:04Z,98.2
2023-06-22T05:01:04Z,98.4
2023-06-22T05:02:04Z,97.1
2023-06-22T05:03:04Z,50.0
2023-06-22T05:04:04Z,50.0
2023-06-22T05:05:04Z,96.6
2023-06-22T05:06:04Z,96.2
2023-06-22T05:07:04Z,96.6
2023-06-22T05:08:04Z,96.6
2023-06-22T05:09:04Z,97.7
2023-06-22T05:10:04Z,98.0
2023-06-22T05:11:04Z,98.3
2023-06-22T05:12:05Z,98.6
2023-06-22T05:13:05Z,98.8
2023-06-22T05:14:05Z,50.0
2023-06-22T05:15:05Z,98.0
2023-06-22T05:16:05Z,97.5
2023-06-22T05:17:05Z,97.3
2023-06-22T05:18:05Z,50.0
2023-06-22T05:19:05Z,96.5
2023-06-22T05:20:05Z,50.0
2023-06-22T05:21:05Z,95.7
2023-06-22T05:22:05Z,96.3
2023-06-22T05:23:05Z,97.3
2023-06-22T05:24:05Z,97.8
2023-06-22T05:25:05Z,97.8
2023-06-22T05:26:05Z,97.8
2023-06-22T05:27:05Z,97.9
2023-06-22T05:28:05Z,97.9
2023-06-22T05:29:05Z,97.8
2023-06-22T05:30:06Z,97.8
2023-06-22T05:31:06Z,97.7
2023-06-22T05:32:06Z,97.6
2023-06-22T05:33:06Z,97.1
2023-06-22T05:34:06Z,97.1
2023-06-22T05:35:06Z,97.5
2023-06-22T05:36:06Z,97.7
2023-06-22T05:37:07Z,97.6
2023-06-22T05:38:07Z,97.7
2023-06-22T05:39:07Z,97.7
2023-06-22T05:40:07Z,97.8
2023-06-22T05:41:07Z,97.5
2023-06-22T05:42:07Z,97.3
2023-06-22T05:43:08Z,96.8
2023-06-22T05:44:08Z,96.8
2023-06-22T05:45:08Z,96.7
2023-06-22T05:46:08Z,50.0
2023-06-22T05:47:08Z,97.2
2023-06-22T05:48:08Z,97.1
2023-06-22T05:49:08Z,96.5
2023-06-22T05:50:09Z,96.2
2023-06-22T05:51:09Z,50.0
2023-06-22T05:52:09Z,93.1
2023-06-22T05:53:09Z,94.0
2023-06-22T05:54:10Z,95.2
2023-06-22T05:55:10Z,95.8
2023-06-22T05:56:10Z,96.2
2023-06-22T05:57:10Z,96.9
2023-06-22T05:58:10Z,50.0
2023-06-22T05:59:10Z,97.2
2023-06-22T06:00:11Z,96.9
2023-06-22T06:01:11Z,50.0
2023-06-22T06:02:11Z,95.9
2023-06-22T06:03:11Z,95.2
2023-06-22T06:04:11Z,94.0
2023-06-22T06:05:11Z,93.5
2023-06-22T06:06:11Z,93.4
2023-06-22T06:07:12Z,93.3
2023-06-22T06:08:12Z,93.4
2023-06-22T06:09:12Z,93.9
2023-06-22T06:10:12Z,94.1
2023-06-22T06:11:12Z,94.0
2023-06-22T06:12:12Z,94.0
2023-06-22T06:13:13Z,93.8
2023-06-22T06:14:13Z,50.0
2023-06-22T06:15:13Z,93.3
2023-06-22T06:16:13Z,93.2
2023-06-22T06:17:13Z,93.9
2023-06-22T06:18:13Z,93.9
2023-06-22T06:19:14Z,93.8
2023-06-22T06:20:14Z,93.9
2023-06-22T06:21:14Z,94.0
2023-06-22T06:22:14Z,94.1
2023-06-22T06:23:14Z,94.0
2023-06-22T06:24:14Z,94.2
2023-06-22T06:25:15Z,94.2
2023-06-22T06:26:15Z,94.5
2023-06-22T06:27:15Z,94.6
2023-06-22T06:28:15Z,50.0
2023-06-22T06:29:15Z,94.9
2023-06-22T06:30:15Z,95.3
2023-06-22T06:31:16Z,95.6
2023-06-22T06:32:16Z,95.8
2023-06-22T06:33:16Z,96.0
2023-06-22T06:34:16Z,96.2
2023-06-22T06:35:16Z,50.0
2023-06-22T06:36:16Z,96.1
2023-06-22T06:37:17Z,95.0
2023-06-22T06:38:17Z,94.2
2023-06-22T06:39:17Z,93.7
2023-06-22T06:40:17Z,93.5
2023-06-22T06:41:17Z,92.9
2023-06-22T06:42:17Z,93.0
2023-06-22T06:43:18Z,92.8
2023-06-22T06:44:18Z,92.9
2023-06-22T06:45:18Z,92.6
2023-06-22T06:46:18Z,92.2
2023-06-22T06:47:18Z,92.4
2023-06-22T06:48:18Z,50.0
2023-06-22T06:49:18Z,91.7
2023-06-22T06:50:19Z,90.8
2023-06-22T06:51:19Z,90.4
2023-06-22T06:52:19Z,90.6
2023-06-22T06:53:19Z,90.7
2023-06-22T06:54:20Z,91.8
2023-06-22T06:55:20Z,91.8
2023-06-22T06:56:20Z,92.7
2023-06-22T06:57:20Z,93.4
2023-06-22T06:58:20Z,93.8
2023-06-22T06:59:20Z,94.2
2023-06-22T07:00:20Z,94.4
2023-06-22T07:01:21Z,94.6
2023-06-22T07:02:21Z,94.9
2023-06-22T07:03:21Z,95.5
2023-06-22T07:04:21Z,95.9
2023-06-22T07:05:21Z,96.0
2023-06-22T07:06:21Z,96.2
2023-06-22T07:07:22Z,96.6
2023-06-22T07:08:22Z,96.2
2023-06-22T07:09:22Z,95.8
2023-06-22T07:10:22Z,95.9
2023-06-22T07:11:22Z,95.6
2023-06-22T07:12:22Z,95.6
2023-06-22T07:13:23Z,95.6
2023-06-22T07:14:23Z,96.1
2023-06-22T07:15:23Z,96.3
2023-06-22T07:16:23Z,95.2
2023-06-22T07:17:23Z,94.2
2023-06-22T07:18:23Z,94.0
2023-06-22T07:19:23Z,93.8
2023-06-22T07:20:24Z,93.6
2023-06-22T07:21:24Z,93.6
2023-06-22T07:22:24Z,93.4
2023-06-22T07:23:24Z,93.7
2023-06-22T07:24:24Z,93.8
2023-06-22T07:25:25Z,93.8
2023-06-22T07:26:25Z,93.4
2023-06-22T07:27:25Z,93.4
2023-06-22T07:28:25Z,93.2
2023-06-22T07:29:25Z,93.1
2023-06-22T07:30:25Z,93.2
2023-06-22T07:31:26Z,93.3
2023-06-22T07:32:26Z,93.3
2023-06-22T07:33:26Z,93.3
2023-06-22T07:34:26Z,93.5
2023-06-22T07:35:26Z,50.0
2023-06-22T07:36:26Z,90.0
2023-06-22T07:37:27Z,50.0
2023-06-22T07:38:27Z,92.6
2023-06-22T07:39:27Z,93.5
2023-06-22T07:40:27Z,94.1
2023-06-22T07:41:27Z,94.4
2023-06-22T07:42:27Z,94.6
2023-06-22T07:43:28Z,94.5
2023-06-22T07:44:28Z,94.8
2023-06-22T07:45:28Z,95.1
2023-06-22T07:46:28Z,95.3
2023-06-22T07:47:28Z,95.1
2023-06-22T07:48:28Z,95.1
2023-06-22T07:49:28Z,95.0
2023-06-22T07:50:29Z,95.1
2023-06-22T07:51:29Z,95.1
2023-06-22T07:52:29Z,95.2
2023-06-22T07:53:29Z,95.3
2023-06-22T07:54:29Z,95.4
2023-06-22T07:55:29Z,95.2
2023-06-22T07:56:29Z,95.1
2023-06-22T07:57:30Z,95.2
2023-06-22T07:58:30Z,95.1
2023-06-22T07:59:30Z,95.3
2023-06-22T08:00:30Z,95.2
2023-06-22T08:01:30Z,95.2
2023-06-22T08:02:30Z,50.0
2023-06-22T08:03:30Z,95.1
2023-06-22T08:04:30Z,94.9
2023-06-22T08:05:30Z,94.8
2023-06-22T08:06:31Z,94.8
2023-06-22T08:07:31Z,94.8
2023-06-22T08:08:31Z,95.0
2023-06-22T08:09:31Z,94.9
2023-06-22T08:10:31Z,94.9
2023-06-22T08:11:31Z,94.8
2023-06-22T08:12:31Z,95.0
2023-06-22T08:13:31Z,94.9
2023-06-22T08:14:31Z,94.6
2023-06-22T08:15:31Z,94.5
2023-06-22T08:16:31Z,94.4
2023-06-22T08:17:31Z,94.5
2023-06-22T08:18:31Z,94.6
2023-06-22T08:19:32Z,94.4
2023-06-22T08:20:32Z,94.6
2023-06-22T08:21:32Z,94.7
