date_time,heart_zone_id,total_minutes
2022-09-02T13:05,FAT_BURN,1
2022-09-02T13:07,FAT_BURN,1
2022-09-02T13:08,FAT_BURN,1
2022-09-02T13:11,FAT_BURN,1
2022-09-02T13:12,FAT_BURN,1
2022-09-02T13:13,FAT_BURN,1
2022-09-02T13:14,FAT_BURN,1
2022-09-02T13:15,FAT_BURN,1
2022-09-02T13:16,FAT_BURN,1
2022-09-02T13:17,FAT_BURN,1
2022-09-02T13:18,FAT_BURN,1
2022-09-02T13:19,FAT_BURN,1
2022-09-02T13:20,FAT_BURN,1
2022-09-02T13:21,FAT_BURN,1
2022-09-02T13:22,FAT_BURN,1
2022-09-02T13:23,FAT_BURN,1
2022-09-02T13:24,FAT_BURN,1
2022-09-02T13:25,FAT_BURN,1
2022-09-02T13:26,FAT_BURN,1
2022-09-02T13:27,FAT_BURN,1
2022-09-02T13:31,FAT_BURN,1
2022-09-02T13:36,FAT_BURN,1
2022-09-02T13:37,FAT_BURN,1
2022-09-02T13:38,FAT_BURN,1
2022-09-02T13:39,FAT_BURN,1
2022-09-02T13:40,FAT_BURN,1
2022-09-02T13:41,FAT_BURN,1
2022-09-02T15:09,FAT_BURN,1
2022-09-03T11:30,FAT_BURN,1
2022-09-03T11:32,FAT_BURN,1
2022-09-03T15:27,FAT_BURN,1
2022-09-03T18:48,FAT_BURN,1
2022-09-03T18:49,FAT_BURN,1
2022-09-03T18:50,FAT_BURN,1
2022-09-03T18:51,FAT_BURN,1
2022-09-03T18:52,FAT_BURN,1
2022-09-03T18:53,FAT_BURN,1
2022-09-03T18:54,FAT_BURN,1
2022-09-03T18:55,FAT_BURN,1
2022-09-03T18:56,FAT_BURN,1
2022-09-03T19:05,FAT_BURN,1
2022-09-03T19:06,FAT_BURN,1
2022-09-03T21:50,FAT_BURN,1
2022-09-05T09:26,FAT_BURN,1
2022-09-05T09:27,FAT_BURN,1
2022-09-05T09:28,FAT_BURN,1
2022-09-05T09:29,FAT_BURN,1
2022-09-05T13:16,FAT_BURN,1
2022-09-05T13:58,FAT_BURN,1
2022-09-05T13:59,FAT_BURN,1
2022-09-05T14:00,FAT_BURN,1
2022-09-05T14:01,FAT_BURN,1
2022-09-05T14:02,FAT_BURN,1
2022-09-06T13:32,FAT_BURN,1
2022-09-06T13:33,FAT_BURN,1
2022-09-07T13:32,FAT_BURN,1
2022-09-07T13:33,FAT_BURN,1
2022-09-08T16:19,FAT_BURN,1
2022-09-08T18:45,FAT_BURN,1
2022-09-08T18:46,FAT_BURN,1
2022-09-08T18:49,FAT_BURN,1
2022-09-08T18:51,FAT_BURN,1
2022-09-08T18:52,FAT_BURN,1
2022-09-08T18:53,FAT_BURN,1
2022-09-08T18:54,FAT_BURN,1
2022-09-08T18:55,FAT_BURN,1
2022-09-08T18:56,FAT_BURN,1
2022-09-08T18:57,FAT_BURN,1
2022-09-08T18:58,FAT_BURN,1
2022-09-08T18:59,FAT_BURN,1
2022-09-08T19:00,FAT_BURN,1
2022-09-08T19:01,FAT_BURN,1
2022-09-08T19:02,FAT_BURN,1
2022-09-08T19:03,FAT_BURN,1
2022-09-08T19:04,FAT_BURN,1
2022-09-08T19:05,FAT_BURN,1
2022-09-08T19:06,FAT_BURN,1
2022-09-08T19:07,FAT_BURN,1
2022-09-08T19:08,FAT_BURN,1
2022-09-08T19:09,FAT_BURN,1
2022-09-08T19:10,FAT_BURN,1
2022-09-08T19:11,FAT_BURN,1
2022-09-08T19:12,FAT_BURN,1
2022-09-08T19:13,FAT_BURN,1
2022-09-08T19:14,FAT_BURN,1
2022-09-08T19:15,CARDIO,2
2022-09-08T19:16,FAT_BURN,1
2022-09-08T19:17,FAT_BURN,1
2022-09-08T19:18,FAT_BURN,1
2022-09-08T19:19,FAT_BURN,1
2022-09-08T19:20,FAT_BURN,1
2022-09-08T19:32,FAT_BURN,1
2022-09-08T19:33,FAT_BURN,1
2022-09-08T19:34,FAT_BURN,1
2022-09-08T19:35,FAT_BURN,1
2022-09-08T19:36,FAT_BURN,1
2022-09-08T19:37,FAT_BURN,1
2022-09-08T19:38,FAT_BURN,1
2022-09-08T19:39,FAT_BURN,1
2022-09-08T19:40,FAT_BURN,1
2022-09-08T19:41,FAT_BURN,1
2022-09-08T19:42,FAT_BURN,1
2022-09-08T19:43,FAT_BURN,1
2022-09-08T19:44,FAT_BURN,1
