date_time,heart_zone_id,total_minutes
2022-10-07T09:23,FAT_BURN,1
2022-10-07T09:26,FAT_BURN,1
2022-10-07T09:27,FAT_BURN,1
2022-10-07T09:28,FAT_BURN,1
2022-10-07T19:19,FAT_BURN,1
2022-10-07T19:20,FAT_BURN,1
2022-10-09T08:40,FAT_BURN,1
2022-10-09T10:44,FAT_BURN,1
2022-10-09T10:46,FAT_BURN,1
2022-10-09T10:47,FAT_BURN,1
2022-10-09T11:03,FAT_BURN,1
2022-10-09T11:04,FAT_BURN,1
2022-10-09T11:05,FAT_BURN,1
2022-10-09T11:06,FAT_BURN,1
2022-10-09T11:07,FAT_BURN,1
2022-10-09T11:08,FAT_BURN,1
2022-10-09T11:09,FAT_BURN,1
2022-10-09T11:10,FAT_BURN,1
2022-10-09T11:11,FAT_BURN,1
2022-10-09T11:12,FAT_BURN,1
2022-10-09T11:13,FAT_BURN,1
2022-10-09T11:14,FAT_BURN,1
2022-10-09T11:15,FAT_BURN,1
2022-10-09T11:16,FAT_BURN,1
2022-10-09T11:27,FAT_BURN,1
2022-10-09T11:28,FAT_BURN,1
2022-10-09T11:29,FAT_BURN,1
2022-10-09T11:41,FAT_BURN,1
2022-10-09T11:42,FAT_BURN,1
2022-10-09T11:43,FAT_BURN,1
2022-10-09T11:44,FAT_BURN,1
2022-10-09T11:45,FAT_BURN,1
2022-10-09T11:46,FAT_BURN,1
2022-10-09T11:47,FAT_BURN,1
2022-10-09T11:48,FAT_BURN,1
2022-10-09T11:49,FAT_BURN,1
2022-10-09T11:50,FAT_BURN,1
2022-10-09T11:51,FAT_BURN,1
2022-10-09T11:52,FAT_BURN,1
2022-10-11T12:28,FAT_BURN,1
2022-10-11T12:51,FAT_BURN,1
2022-10-12T11:53,FAT_BURN,1
2022-10-12T12:02,FAT_BURN,1
2022-10-12T13:50,FAT_BURN,1
2022-10-12T13:51,FAT_BURN,1
2022-10-12T18:27,FAT_BURN,1
2022-10-12T18:28,FAT_BURN,1
2022-10-12T18:29,FAT_BURN,1
2022-10-12T18:30,FAT_BURN,1
2022-10-12T18:31,FAT_BURN,1
2022-10-12T18:32,FAT_BURN,1
2022-10-12T23:20,FAT_BURN,1
2022-10-13T16:48,FAT_BURN,1
2022-10-13T16:49,FAT_BURN,1
2022-10-13T16:50,FAT_BURN,1
2022-10-13T16:51,FAT_BURN,1
2022-10-13T16:52,FAT_BURN,1
2022-10-13T16:53,FAT_BURN,1
2022-10-13T16:54,FAT_BURN,1
2022-10-13T19:17,FAT_BURN,1
2022-10-13T19:18,FAT_BURN,1
2022-10-13T19:19,FAT_BURN,1
2022-10-13T19:20,FAT_BURN,1
2022-10-14T10:04,FAT_BURN,1
2022-10-14T10:05,FAT_BURN,1
2022-10-14T10:06,FAT_BURN,1
2022-10-14T10:07,FAT_BURN,1
2022-10-14T10:08,FAT_BURN,1
2022-10-14T10:09,FAT_BURN,1
2022-10-14T10:10,FAT_BURN,1
2022-10-14T10:11,FAT_BURN,1
2022-10-14T10:12,FAT_BURN,1
2022-10-14T10:13,FAT_BURN,1
2022-10-14T10:14,FAT_BURN,1
2022-10-14T10:15,FAT_BURN,1
2022-10-14T10:16,FAT_BURN,1
2022-10-14T10:17,FAT_BURN,1
2022-10-14T10:18,FAT_BURN,1
2022-10-14T10:19,FAT_BURN,1
2022-10-14T10:20,FAT_BURN,1
2022-10-14T10:21,FAT_BURN,1
2022-10-14T10:22,FAT_BURN,1
2022-10-14T10:23,FAT_BURN,1
2022-10-14T10:24,FAT_BURN,1
