timestamp,value
2023-05-06T04:38:00Z,93.0
2023-05-06T04:39:00Z,93.8
2023-05-06T04:40:00Z,94.4
2023-05-06T04:41:00Z,94.6
2023-05-06T04:42:00Z,94.5
2023-05-06T04:43:00Z,94.9
2023-05-06T04:44:00Z,50.0
2023-05-06T04:45:00Z,95.0
2023-05-06T04:46:00Z,95.3
2023-05-06T04:47:00Z,95.7
2023-05-06T04:48:00Z,50.0
2023-05-06T04:49:00Z,95.3
2023-05-06T04:50:00Z,95.3
2023-05-06T04:51:01Z,95.4
2023-05-06T04:52:01Z,95.4
2023-05-06T04:53:01Z,95.4
2023-05-06T04:54:01Z,95.3
2023-05-06T04:55:01Z,95.3
2023-05-06T04:56:01Z,95.2
2023-05-06T04:57:01Z,95.2
2023-05-06T04:58:01Z,50.0
2023-05-06T04:59:01Z,95.4
2023-05-06T05:00:01Z,95.8
2023-05-06T05:01:01Z,96.0
2023-05-06T05:02:01Z,50.0
2023-05-06T05:03:01Z,96.0
2023-05-06T05:04:01Z,50.0
2023-05-06T05:05:02Z,96.1
2023-05-06T05:06:02Z,96.2
2023-05-06T05:07:02Z,96.4
2023-05-06T05:08:02Z,96.1
2023-05-06T05:09:02Z,96.4
2023-05-06T05:10:02Z,96.6
2023-05-06T05:11:02Z,96.4
2023-05-06T05:12:02Z,96.4
2023-05-06T05:13:02Z,96.4
2023-05-06T05:14:02Z,96.6
2023-05-06T05:15:02Z,96.6
2023-05-06T05:16:02Z,96.3
2023-05-06T05:17:02Z,96.5
2023-05-06T05:18:02Z,96.7
2023-05-06T05:19:02Z,96.9
2023-05-06T05:20:02Z,96.3
2023-05-06T05:21:03Z,96.5
2023-05-06T05:22:03Z,96.5
2023-05-06T05:23:03Z,96.6
2023-05-06T05:24:03Z,96.7
2023-05-06T05:25:03Z,96.7
2023-05-06T05:26:03Z,96.7
2023-05-06T05:27:03Z,96.6
2023-05-06T05:28:03Z,96.6
2023-05-06T05:29:03Z,96.6
2023-05-06T05:30:03Z,96.4
2023-05-06T05:31:03Z,96.3
2023-05-06T05:32:03Z,96.5
2023-05-06T05:33:04Z,96.4
2023-05-06T05:34:04Z,96.4
2023-05-06T05:35:04Z,96.4
2023-05-06T05:36:04Z,96.3
2023-05-06T05:37:04Z,96.2
2023-05-06T05:38:04Z,96.1
2023-05-06T05:39:04Z,96.1
2023-05-06T05:40:04Z,50.0
2023-05-06T05:41:04Z,50.0
2023-05-06T05:42:04Z,50.0
2023-05-06T05:43:04Z,95.2
2023-05-06T05:44:04Z,94.8
2023-05-06T05:45:04Z,94.6
2023-05-06T05:46:04Z,94.5
2023-05-06T05:47:04Z,50.0
2023-05-06T05:48:04Z,94.6
2023-05-06T05:49:05Z,94.7
2023-05-06T05:50:05Z,94.7
2023-05-06T05:51:05Z,94.8
2023-05-06T05:52:05Z,94.9
2023-05-06T05:53:05Z,94.8
2023-05-06T05:54:05Z,94.9
2023-05-06T05:55:05Z,94.6
2023-05-06T05:56:05Z,94.5
2023-05-06T05:57:05Z,94.4
2023-05-06T05:58:05Z,94.2
2023-05-06T05:59:05Z,94.3
2023-05-06T06:00:05Z,94.3
2023-05-06T06:01:05Z,94.1
