timestamp,value
2023-11-02T03:22:00Z,50.0
2023-11-02T03:23:00Z,80.7
2023-11-02T03:24:00Z,80.8
2023-11-02T03:25:00Z,82.9
2023-11-02T03:26:00Z,84.8
2023-11-02T03:27:00Z,85.4
2023-11-02T03:28:00Z,87.2
2023-11-02T03:29:00Z,90.3
2023-11-02T03:30:00Z,92.5
2023-11-02T03:31:00Z,92.4
2023-11-02T03:32:00Z,92.5
2023-11-02T03:33:00Z,91.6
2023-11-02T03:34:00Z,92.0
2023-11-02T03:35:00Z,92.0
2023-11-02T03:36:00Z,92.5
2023-11-02T03:37:00Z,91.8
2023-11-02T03:38:00Z,92.0
2023-11-02T03:39:00Z,92.2
2023-11-02T03:40:00Z,92.3
2023-11-02T03:41:00Z,93.9
2023-11-02T03:42:01Z,95.7
2023-11-02T03:43:01Z,94.4
2023-11-02T03:44:01Z,93.9
2023-11-02T03:45:01Z,92.8
2023-11-02T03:46:01Z,93.0
2023-11-02T03:47:01Z,93.1
2023-11-02T03:48:01Z,92.9
2023-11-02T03:49:01Z,92.5
2023-11-02T03:50:01Z,92.1
2023-11-02T03:51:01Z,91.6
2023-11-02T03:52:01Z,91.6
2023-11-02T03:53:01Z,50.0
2023-11-02T03:54:01Z,91.2
2023-11-02T03:55:01Z,88.6
2023-11-02T03:56:01Z,88.0
2023-11-02T03:57:01Z,88.6
2023-11-02T03:58:01Z,91.6
2023-11-02T03:59:01Z,93.5
2023-11-02T04:00:02Z,93.9
2023-11-02T04:01:02Z,94.2
2023-11-02T04:02:02Z,92.3
2023-11-02T04:03:02Z,93.7
2023-11-02T04:04:02Z,94.5
2023-11-02T04:05:02Z,95.1
2023-11-02T04:06:02Z,95.4
2023-11-02T04:07:02Z,95.8
2023-11-02T04:08:02Z,96.1
2023-11-02T04:09:02Z,96.3
2023-11-02T04:10:02Z,96.1
2023-11-02T04:11:02Z,95.9
2023-11-02T04:12:02Z,95.9
2023-11-02T04:13:02Z,95.9
2023-11-02T04:14:02Z,96.0
2023-11-02T04:15:02Z,95.6
2023-11-02T04:16:02Z,95.8
2023-11-02T04:17:02Z,95.8
2023-11-02T04:18:03Z,95.8
2023-11-02T04:19:03Z,95.6
2023-11-02T04:20:03Z,95.6
2023-11-02T04:21:03Z,50.0
2023-11-02T04:22:03Z,95.6
